Origin_Code,Destination_Code,Flow
31,15,2.0
31,16,1.0
31,17,1.0
31,22,3.0
31,23,6.94
31,24,15.0
31,25,2.0
31,26,63.64
31,27,137.99
31,28,14.0
31,29,1.0
31,30,6198.959999999999
31,31,56143.97000000002
31,32,5365.959999999999
31,34,4.71
31,36,3.0
31,37,8.65
31,38,4.73
31,40,2.0
31,48,1.0
31,93,112.98
31,97,1.0
31,98,2.0
31,100,5.35
32,0,350.04
32,15,3.86
32,17,2.0
32,22,2.0
32,23,0.0
32,24,2.0
32,25,0.0
32,26,28.4
32,27,146.36999999999995
32,28,21.03
32,29,3.08
32,30,813.64
32,31,2457.34
32,32,110858.99
32,33,3.7
32,34,0.0
32,35,1.0
32,37,2.13
32,38,5.27
32,40,0.0
32,48,0.0
32,58,3.16
32,93,116.06
32,100,0.0
33,0,8.0
33,1,27.81
33,2,7.0
33,3,15.77
33,4,11.75
33,5,17.810000000000006
33,6,72.49000000000002
33,7,2.0
33,8,8.0
33,9,1.0
33,10,41.89
33,11,4.0
33,12,32.5
33,13,23.06
33,14,1.0
33,15,3678.630000000001
33,16,54.72
33,17,223.69
33,18,1438.95
33,19,2463.06
33,20,53.88
33,21,2.0
33,22,5.0
33,23,25.36
33,24,24.81
33,25,3.0
33,26,3.0
33,28,513.0
33,29,1.0
33,30,1.0
33,33,128980.94999999994
33,34,4177.69
33,35,162.84
33,36,100.29
33,37,148.16000000000003
33,38,4.0
33,39,8.0
33,40,14.44
33,41,27.0
33,42,1.0
33,43,1.0
33,45,4.0
33,46,3.0
33,47,11.45
33,48,2.0
33,49,2.0
33,50,6.55
33,51,1.0
33,52,6.69
33,54,20.0
33,93,2.0
33,96,5.98
33,97,12.87
33,98,2068.87
33,99,7.6
33,100,4.0
33,108,74.21000000000002
34,0,11.0
34,1,27.21
34,3,13.0
34,4,8.0
34,5,4.0
34,6,13.64
34,8,63.69
34,9,4.0
34,10,49.0
34,11,41.15
34,12,15.84
34,13,4.0
34,15,800.7000000000003
34,16,30.950000000000006
34,17,80.65
34,18,36.95
34,19,646.96
34,20,378.72
34,21,4.0
34,22,6.0
34,23,58.89
34,24,11.0
34,26,5.0
34,27,4.0
34,28,118.45
34,29,4.0
34,30,4.0
34,32,0.0
34,33,1707.3000000000004
34,34,220436.93
34,35,5141.539999999999
34,36,632.1700000000002
34,37,664.76
34,38,7.99
34,39,11.33
34,40,37.71
34,41,2.34
34,42,4.67
34,45,74.9
34,46,11.9
34,47,8.0
34,48,14.19
34,49,2.0
34,50,10.33
34,51,9.0
34,52,1.0
34,53,10.84
34,54,20.14
34,55,5.6400000000000015
34,58,3.0
34,93,45.24
34,96,3.0
34,97,4.0
34,98,66.68
34,99,10.57
34,100,3.0
34,108,15.0
34,109,1.0
35,0,13.0
35,1,118.04
35,3,53.99
35,4,6.0
35,5,4.0
35,6,20.0
35,7,13.0
35,8,9.0
35,9,2.0
35,10,12.53
35,11,12.0
35,12,2.0
35,13,6.0
35,15,261.39
35,16,13.47
35,17,44.03
35,18,12.0
35,19,164.01999999999995
35,20,3154.5399999999995
35,21,7.0
35,22,20.0
35,23,136.78
35,24,13.0
35,26,6.0
35,27,12.03
35,28,25.7
35,29,100.14
35,30,4.0
35,31,1.0
35,32,1.0
35,33,134.99
35,34,8968.949999999997
35,35,250949.03000000012
35,36,19840.98999999999
35,37,1848.2300000000007
35,38,85.53
35,39,27.01
35,40,32.94
35,41,9.76
35,42,5.0
35,43,66.16
35,45,25.0
35,46,0.0
35,47,2.0
35,48,17.79
35,49,1.0
35,50,1.0
35,51,11.0
35,53,1.0
35,54,45.14
35,55,14.0
35,56,1.0
35,57,4.0
35,58,11.43
35,93,8.0
35,96,4.0
35,97,3.0
35,98,30.74
35,99,36.34
35,100,7.82
35,103,14.54
35,108,9.0
35,109,2.0
36,0,10.0
36,1,28.81
36,3,168.09
36,4,3.0
36,5,3.05
36,7,13.0
36,8,2.0
36,9,0.0
36,11,3.45
36,12,2.0
36,13,41.84
36,14,3.23
36,15,211.05
36,16,16.869999999999994
36,17,29.39
36,18,2.0
36,19,17.08
36,20,1238.7600000000004
36,21,4.0
36,22,15.61
36,23,280.75000000000006
36,24,25.7
36,25,2.0
36,26,6.0
36,27,11.04
36,28,45.06
36,29,100.77
36,30,4.0
36,31,2.0
36,32,2.84
36,33,78.22999999999998
36,34,1037.3
36,35,11488.289999999995
36,36,343859.13000000024
36,37,13033.560000000007
36,38,1172.6800000000005
36,39,83.88
36,40,94.35
36,41,3.0
36,42,1.0
36,43,155.91000000000003
36,44,2.2
36,45,81.02
36,46,13.0
36,47,92.0
36,48,65.24000000000001
36,49,1.0
36,50,10.52
36,51,5.23
36,52,2.0
36,54,18.34
36,56,1.0
36,57,7.1400000000000015
36,58,18.09
36,67,0.0
36,93,1.0
36,96,27.46
36,97,2.0
36,98,325.86
36,99,39.85
36,100,4.43
36,103,61.56
36,108,5.699999999999998
36,109,2.0
37,0,39.99
37,1,24.26
37,2,3.0
37,3,34.14
37,4,7.0
37,5,64.84
37,6,12.07
37,7,5.0
37,9,3.0
37,10,10.51
37,11,6.13
37,12,64.38
37,13,47.48
37,14,110.49
37,15,254.88
37,16,58.16
37,17,209.95
37,18,6.0
37,19,20.61
37,20,133.5
37,21,65.14
37,22,64.33
37,23,289.12
37,24,40.78
37,25,4.0
37,26,25.76
37,27,42.18
37,28,225.97000000000008
37,29,218.17
37,30,57.57999999999999
37,31,48.61000000000001
37,32,3.0
37,33,49.56
37,34,362.86999999999983
37,35,798.1099999999999
37,36,6841.710000000005
37,37,498645.1700000009
37,38,5982.980000000001
37,39,3887.4199999999987
37,40,1632.8199999999995
37,41,34.62
37,42,19.81
37,43,6.0
37,44,13.45
37,45,31.69
37,46,13.98
37,47,190.0
37,48,630.99
37,49,0.0
37,50,12.0
37,51,12.99
37,52,8.21
37,53,4.0600000000000005
37,54,20.22
37,56,19.94
37,57,1.0
37,58,34.33
37,63,0.0
37,67,11.0
37,68,15.0
37,69,3.59
37,93,2.0
37,96,38.24
37,97,8.86
37,98,19.81
37,99,328.54
37,100,151.25
37,103,12.22
37,108,7.72
37,109,2.0
38,0,6.0
38,1,25.26
38,2,2.0
38,3,5.6400000000000015
38,5,15.45
38,6,2.0
38,9,2.0
38,10,15.0
38,12,9.75
38,13,7.0
38,14,13.71
38,15,35.8
38,16,9.0
38,17,72.58
38,18,3.0
38,19,9.84
38,20,219.94
38,21,41.0
38,22,40.75
38,23,121.02
38,24,57.97
38,25,8.0
38,26,28.36
38,27,188.53
38,28,414.67
38,29,2607.32
38,30,16.0
38,31,5.17
38,32,3.0
38,33,32.77
38,34,38.33
38,35,120.64
38,36,2682.2999999999993
38,37,16864.690000000002
38,38,147076.12999999998
38,39,2610.4300000000007
38,40,198.51
38,41,10.37
38,42,4.0
38,43,3.0
38,44,1.0
38,45,5.71
38,46,1.0
38,47,2.0
38,48,90.14
38,50,1.0
38,51,2.0
38,52,0.0
38,53,1.0
38,54,1.0
38,56,1.0
38,57,2.0
38,58,0.0
38,67,16.11
38,69,1.0
38,93,6.1
38,96,41.74
38,97,3.0
38,98,32.0
38,99,21.0
38,100,7.51
38,103,1.0
38,108,2.0
38,109,0.0
39,0,52.99
39,2,2.0
39,5,5.57
39,6,1.0
39,9,1.0
39,12,4.0
39,13,9.11
39,14,6.43
39,15,36.17
39,16,60.8
39,17,11.03
39,19,4.0
39,20,4.0
39,21,3.0
39,22,10.0
39,23,36.21
39,24,53.48
39,25,1.0
39,26,4.0
39,27,90.89
39,28,17.52
39,29,39.79
39,30,12.05
39,31,6.4
39,33,23.66
39,34,22.39
39,35,519.8399999999998
39,36,142.54999999999995
39,37,9807.500000000002
39,38,1015.93
39,39,174579.09999999995
39,40,9210.869999999997
39,41,27.53
39,42,9.77
39,43,5.8900000000000015
39,44,9.0
39,46,3.0
39,47,4.0
39,48,162.19
39,49,2.0
39,50,2.0
39,51,5.98
39,52,1.0
39,54,13.37
39,55,1.0
39,57,42.0
39,58,8.82
39,66,3.19
39,67,7.09
39,93,4.0
39,96,6.5299999999999985
39,98,7.0
39,99,685.9999999999999
39,100,4.0
39,108,4.37
39,109,1.0
40,0,393.0
40,2,2.0
40,3,2.0
40,5,4.0
40,6,3.0
40,10,2.0
40,12,5.69
40,13,0.0
40,15,24.07
40,16,3.0
40,17,4.39
40,18,4.59
40,19,4.27
40,20,10.38
40,21,0.0
40,22,11.77
40,23,19.45
40,24,26.21
40,25,6.0
40,26,5.0
40,27,3.0
40,28,4.0
40,29,15.52
40,30,1.0
40,31,2.0
40,32,0.0
40,33,33.97
40,34,15.87
40,35,58.53
40,36,67.47999999999999
40,37,2981.75
40,38,158.72
40,39,6645.590000000003
40,40,191139.10000000003
40,41,163.11
40,42,40.05
40,43,16.4
40,44,1.0
40,45,0.0
40,47,1.9
40,48,39.1
40,50,7.16
40,51,51.0
40,52,3.0
40,53,1.0
40,54,25.02
40,56,1.0
40,57,4.0
40,58,26.09
40,60,4.0
40,66,0.0
40,67,7.3900000000000015
40,68,1.0
40,69,1.0
40,97,2.0
40,98,7.0
40,99,6944.030000000002
40,100,1.0
40,108,8.51
40,109,2.0
41,0,640.0
41,15,12.77
41,17,2.0
41,18,322.19000000000005
41,19,2.0
41,20,1.0
41,22,2.0
41,23,5.0
41,24,2.0
41,25,1.0
41,26,1.0
41,27,7.56
41,28,22.14
41,29,23.4
41,33,64.06
41,34,9.38
41,35,13.51
41,36,10.98
41,37,144.27
41,38,11.34
41,39,79.96
41,40,400.15
41,41,171298.26999999993
41,42,5561.82
41,43,57.28
41,44,23.18
41,45,1.0
41,46,4.0
41,47,6.0
41,48,78.32
41,50,35.65
41,51,131.70999999999998
41,52,5.0
41,53,1.0
41,54,354.98
41,55,14.71
41,56,5.0
41,57,13.78
41,58,21.12
41,60,3.0
41,66,4.1
41,67,7.0
41,68,6.0
41,69,1.0
41,70,1.0
41,93,3.16
41,94,1.0
41,99,5452.090000000001
41,100,70.64
41,109,12.69
42,0,17.0
42,15,8.61
42,17,2.0
42,18,22.35
42,20,1.0
42,22,3.12
42,23,3.56
42,24,8.72
42,26,17.659999999999997
42,27,8.43
42,28,4.0
42,29,4.41
42,33,9.64
42,34,6.0
42,35,3.37
42,36,7.62
42,37,57.28
42,38,5.17
42,39,36.32
42,40,97.31
42,41,3353.6700000000005
42,42,230647.88999999987
42,43,6946.840000000003
42,44,175.13000000000005
42,45,2.61
42,47,29.380000000000006
42,48,13.56
42,50,3.81
42,51,52.1
42,52,8.1
42,54,264.80999999999995
42,55,3.0
42,56,3.0
42,57,1.0
42,58,37.83
42,60,1.0
42,61,3.36
42,62,16.29
42,63,1.0
42,64,1.52
42,66,5.18
42,67,21.6
42,68,16.9
42,69,9.0
42,71,6.7
42,72,0.0
42,98,2.68
42,99,283.94
42,100,14.05
42,109,264.47
43,0,2.0
43,20,1.0
43,23,2.97
43,26,1.0
43,27,1.0
43,28,2.0
43,33,1.0
43,34,5.6
43,36,2.0
43,37,18.34
43,38,6.0
43,39,5.0
43,40,35.83
43,41,131.45
43,42,10059.199999999997
43,43,143960.05000000016
43,44,256.65000000000003
43,47,2.77
43,48,6.16
43,51,6.0
43,52,1.0
43,53,2.0
43,54,223.13
43,55,6.0
43,56,3.0
43,57,14.02
43,58,27.91
43,60,1.0
43,61,14.0
43,62,1.0
43,63,5.0
43,64,2.0
43,65,1.0
43,66,10.05
43,67,48.87000000000001
43,68,22.35
43,69,5.0
43,71,3.0
43,99,20.0
43,100,1.0
43,109,4113.5999999999985
44,28,1.0
44,35,2.0
44,36,3.02
44,37,8.65
44,38,8.21
44,39,6.01
44,40,4.29
44,41,40.55
44,42,600.8800000000001
44,43,624.44
44,44,89872.17999999993
44,48,4.0
44,51,3.0
44,52,1.0
44,54,44.51
44,55,3.55
44,56,1.0
44,57,69.42
44,58,58.69
44,59,1.0
44,60,1.0
44,61,2.0
44,63,3.6
44,65,1.0
44,66,55.55
44,67,5124.440000000001
44,68,139.32
44,69,84.69000000000003
44,70,3.0
44,71,1.0
44,72,1.0
44,99,6.0
44,109,2472.18
45,0,9.0
45,1,20.950000000000006
45,2,16.09
45,3,1.0
45,4,2.0
45,5,1.0
45,6,7.1400000000000015
45,7,2.0
45,8,5.69
45,9,2.0
45,10,142.05
45,11,7886.98
45,13,13.41
45,15,32.98
45,16,0.0
45,17,15.79
45,18,8.86
45,19,5.51
45,20,1.0
45,21,1.0
45,22,6.0
45,23,4.0
45,26,4.87
45,27,1.0
45,28,1.0
45,29,2.0
45,33,12.7
45,34,436.25
45,35,15.96
45,36,13.28
45,37,15.82
45,38,4.67
45,41,21.4
45,42,2.55
45,43,58.0
45,45,74568.02000000003
45,46,3636.2
45,47,67.82
45,48,317.7399999999999
45,49,202.19
45,50,2567.870000000001
45,51,3.0
45,52,13.04
45,53,0.0
45,54,1.0
45,55,1.0
45,56,1.0
45,57,2.0
45,58,4.08
45,97,1.0
45,98,3.0
45,100,53.25
45,108,11.97
46,1,5.0
46,2,6.74
46,3,12.42
46,4,15.14
46,5,15.07
46,6,11.04
46,7,0.0
46,8,2.38
46,9,1.0
46,10,70.95
46,11,459.06
46,12,4.35
46,13,11.2
46,15,25.32
46,16,11.4
46,17,8.629999999999999
46,18,22.64
46,19,1.0
46,20,3.6
46,21,3.5
46,22,23.33
46,23,28.88
46,24,6.2799999999999985
46,25,1.0
46,26,101.47
46,27,0.0
46,28,45.95
46,29,2.0
46,30,1.0
46,33,11.81
46,34,24.7
46,35,8.0
46,36,15.35
46,37,35.66000000000001
46,38,0.0
46,39,0.0
46,40,3.23
46,41,9.27
46,43,27.44
46,45,2272.4800000000005
46,46,168420.93000000002
46,47,3043.9
46,48,1883.31
46,49,754.3999999999997
46,50,9518.81
46,51,21.35
46,52,35.0
46,53,5.48
46,54,7.780000000000001
46,55,1.0
46,57,15.85
46,58,16.93
46,90,0.0
46,96,1.0
46,97,91.79
46,98,64.80000000000001
46,99,16.0
46,100,329.2600000000001
46,103,3.0
46,108,4.0
47,1,11.56
47,3,2.0
47,4,6.72
47,5,22.64
47,6,8.379999999999999
47,8,1.0
47,9,1.0
47,10,2.0
47,11,24.590000000000003
47,12,4.0
47,13,1.0
47,15,18.96
47,16,2.0
47,17,7.0
47,18,8.0
47,20,2.0
47,21,1.0
47,22,11.0
47,23,3.0
47,24,4.77
47,25,2.0
47,26,5.0
47,27,1.0
47,28,21.54
47,29,1.0
47,30,1.0
47,32,0.0
47,33,117.24
47,34,24.03
47,35,4.0
47,36,35.0
47,37,517.5699999999998
47,38,4.0
47,39,3.22
47,40,11.0
47,41,3.72
47,42,3.39
47,43,3.0
47,45,30.44
47,46,3859.22
47,47,117324.87999999998
47,48,11631.289999999995
47,49,110.24
47,50,1715.8999999999994
47,51,41.13
47,52,92.66
47,53,5.0
47,54,20.05
47,56,2.0
47,57,3.0
47,58,13.62
47,59,1.0
47,67,1.5
47,90,1.0
47,93,1.0
47,96,1.0
47,97,1.0
47,98,4.0
47,99,5.48
47,100,8624.11
47,103,1.0
47,108,3.0
47,109,3.0
48,0,22.0
48,1,9.46
48,2,1.0
48,3,1.0
48,4,1.0
48,5,1.0
48,6,9.78
48,8,1.0
48,9,0.0
48,10,8.0
48,11,29.98
48,12,2.0
48,13,0.0
48,15,75.8
48,16,3.39
48,17,9.92
48,18,12.14
48,19,3.14
48,20,2.29
48,21,4.49
48,22,9.08
48,23,13.14
48,24,11.6
48,25,5.46
48,26,9.26
48,27,0.0
48,28,21.23
48,29,5.42
48,30,0.0
48,32,4.08
48,33,121.09
48,34,18.78
48,35,18.09
48,36,44.84
48,37,809.6700000000002
48,38,26.32
48,39,457.0
48,40,92.65
48,41,2.0
48,43,7.56
48,44,4.74
48,45,40.25
48,46,626.48
48,47,2390.7699999999995
48,48,478525.2299999999
48,49,262.94
48,50,6631.779999999998
48,51,3387.62
48,52,4870.740000000002
48,53,32.6
48,54,64.41
48,55,6.85
48,56,1.0
48,57,7.12
48,58,219.8
48,59,1.0
48,60,5.87
48,63,4.17
48,66,18.92
48,93,5.58
48,96,1.0
48,97,4.94
48,98,5.0
48,99,7.95
48,100,10088.800000000003
48,108,1.0
48,109,2.0
49,1,1.0
49,4,2.77
49,6,0.0
49,9,3.0
49,10,14.43
49,11,130.18
49,12,4.0
49,13,3.0
49,15,15.739999999999998
49,16,9.35
49,17,5.5299999999999985
49,18,18.78
49,23,4.37
49,24,4.1
49,26,1.0
49,27,3.12
49,28,24.0
49,29,8.77
49,33,1.0
49,34,7.29
49,35,5.71
49,36,0.0
49,37,16.42
49,38,2.58
49,39,3.46
49,40,3.0
49,41,2.0
49,43,1.0
49,45,152.83
49,46,595.0199999999999
49,47,120.71000000000002
49,48,1345.9699999999998
49,49,142793.97000000012
49,50,12017.31
49,51,7.72
49,52,78.63999999999999
49,53,896.7900000000002
49,54,5.88
49,56,3.34
49,57,5.0
49,58,25.56
49,59,30.0
49,60,2.0
49,97,2.0
49,99,2.66
49,100,70.09
50,0,1.0
50,1,6.48
50,2,2.0
50,3,0.0
50,4,4.0
50,5,7.85
50,6,1.0
50,8,0.0
50,9,2.0
50,10,37.03
50,11,153.23000000000005
50,12,5.0
50,13,2.0
50,15,64.66
50,16,9.41
50,17,2.0
50,18,41.46
50,19,2.0
50,20,1.0
50,22,3.0
50,23,1.0
50,24,20.4
50,26,6.02
50,28,24.06
50,29,1.0
50,33,21.01
50,34,12.33
50,35,17.34
50,36,5.0
50,37,23.0
50,38,5.69
50,39,1.0
50,40,4.0
50,41,10.63
50,42,1.0
50,43,4.77
50,45,294.62
50,46,4557.08
50,47,927.6300000000003
50,48,10218.7
50,49,7875.969999999998
50,50,186819.11
50,51,49.25
50,52,508.31
50,53,141.23
50,54,19.96
50,57,113.69
50,58,39.2
50,59,8.0
50,60,1.0
50,93,6.77
50,96,13.59
50,97,6.24
50,98,18.22
50,99,2.0
50,100,270.22
50,108,2.0
50,109,1.0
51,0,15.0
51,5,4.51
51,6,9.0
51,8,2.0
51,10,38.58
51,11,4.0
51,15,17.09
51,16,1.0
51,17,2.0
51,18,3.0
51,19,12.0
51,22,6.26
51,23,7.0
51,24,5.0
51,26,9.67
51,27,1.0
51,28,6.12
51,29,9.2
51,33,5.0
51,34,23.24
51,35,5.92
51,36,4.0
51,37,62.74
51,38,2.0
51,39,12.0
51,40,68.93
51,41,171.91
51,42,10.59
51,43,6.6099999999999985
51,44,3.0
51,45,2.0
51,46,20.62
51,47,40.39
51,48,10993.420000000002
51,49,16.740000000000002
51,50,39.97
51,51,156779.95
51,52,2914.0599999999986
51,53,9.5
51,54,2822.26
51,55,24.46
51,56,8.42
51,58,104.37999999999998
51,59,1.0
51,60,8.0
51,61,3.0
51,63,1.0
51,66,7.0
51,67,1.0
51,68,1.0
51,69,6.0
51,98,0.0
51,99,116.11
51,100,126.29
51,108,1.0
51,109,1.0
52,4,4.55
52,5,2.0
52,6,4.77
52,9,2.0
52,10,2.0
52,11,1.0
52,15,7.0
52,16,1.0
52,17,3.0
52,19,2.0
52,20,0.0
52,22,3.0
52,23,2.0
52,24,3.0
52,26,50.55
52,27,0.0
52,29,4.08
52,33,4.0
52,34,8.0
52,35,3.0
52,36,0.0
52,37,23.130000000000006
52,40,2.0
52,41,5.0
52,42,3.0
52,43,3.89
52,44,2.0
52,45,1.0
52,46,15.0
52,47,46.68000000000001
52,48,5493.549999999998
52,49,23.57
52,50,232.02
52,51,1994.58
52,52,127549.93999999994
52,53,568.8399999999998
52,54,903.97
52,55,92.0
52,56,70.78
52,57,3.0
52,58,146.71
52,59,1.0
52,61,5.0
52,63,1.0
52,66,2.0
52,68,1.0
52,96,2.85
52,99,5.52
52,100,96.85
52,108,1.0
52,109,2.21
53,0,1.0
53,6,1.0
53,9,1.0
53,10,11.0
53,11,3.0
53,18,0.0
53,19,6.42
53,23,2.0
53,26,1.0
53,27,1.0
53,28,22.41
53,29,1.0
53,33,2.55
53,35,2.0
53,37,29.51
53,39,1.0
53,40,6.74
53,44,1.0
53,45,10.73
53,46,4.0
53,47,6.32
53,48,244.16
53,49,1886.66
53,50,370.29
53,51,40.02
53,52,1966.49
53,53,93003.90999999996
53,54,21.0
53,55,13.0
53,56,292.17
53,57,1.0
53,58,453.2
53,60,1.0
53,66,2.0
53,67,1.0
53,68,1.0
53,69,1.0
53,90,0.0
53,98,1.0
53,99,1.0
53,100,16.29
54,0,9.0
54,10,2.0
54,11,2.0
54,15,3.0
54,18,1.0
54,20,0.0
54,23,2.0
54,24,1.0
54,28,6.0
54,29,1.0
54,33,6.0
54,34,14.0
54,35,4.0
54,36,1.0
54,37,41.76
54,38,1.0
54,39,24.49
54,40,39.89
54,41,274.08
54,42,1295.0299999999995
54,43,223.88
54,44,20.65
54,45,2.0
54,46,3.0
54,47,17.85
54,48,233.51
54,49,5.0
54,50,15.23
54,51,4188.949999999999
54,52,1598.1199999999994
54,53,13.15
54,54,317511.99000000005
54,55,2062.03
54,56,91.34
54,57,103.49
54,58,703.5299999999999
54,59,5.0
54,60,31.69
54,61,2.0
54,63,8.0
54,66,11.34
54,67,4.0
54,68,12.64
54,69,4.0
54,70,3.64
54,94,1.0
54,99,36.12
54,100,12.63
54,109,7.0
55,0,3.0
55,29,5.0
55,34,2.0
55,35,2.0
55,36,3.0
55,37,8.469999999999999
55,39,1.0
55,40,1.0
55,41,1.0
55,42,11.51
55,43,12.19
55,44,2.0
55,45,1.0
55,46,11.77
55,47,2.0
55,48,47.68
55,49,1.0
55,50,0.0
55,51,62.32
55,52,271.07
55,53,7.32
55,54,3420.080000000001
55,55,95422.91
55,56,1625.3899999999994
55,57,527.48
55,58,3344.03
55,59,16.41
55,60,29.25
55,61,2.0
55,63,3.0
55,65,1.0
55,66,27.25
55,67,2.0
55,68,6.21
55,69,11.99
55,70,0.0
55,99,1.0
55,100,2.0
55,109,3.72
56,0,52.0
56,23,1.0
56,29,5.0
56,35,4.8100000000000005
56,36,3.0
56,37,2.0
56,39,7.0
56,41,2.0
56,42,6.0
56,43,13.0
56,44,1.0
56,47,4.0
56,48,21.0
56,49,4.0
56,50,4.0
56,51,35.54
56,52,332.0
56,53,661.41
56,54,159.29
56,55,2161.16
56,56,122017.90999999995
56,57,189.54
56,58,17158.33
56,59,92.41
56,60,26.54
56,61,1.0
56,62,2.0
56,63,8.0
56,64,1.0
56,65,2.0
56,66,13.0
56,67,1.0
56,69,2.0
56,90,0.0
56,94,1.0
56,99,9.0
56,100,1.0
56,109,8.0
57,0,17.0
57,37,2.0
57,39,3.0
57,40,1.0
57,42,0.0
57,43,4.0
57,44,66.99
57,47,4.9
57,48,11.0
57,50,1.0
57,51,10.0
57,52,9.27
57,53,30.88
57,54,162.4
57,55,1019.78
57,56,546.96
57,57,55520.97999999998
57,58,11766.260000000006
57,59,45.66
57,60,20.0
57,63,3.0
57,64,1.0
57,65,3.0
57,66,1688.87
57,67,12.0
57,68,10.0
57,69,9.0
57,94,1.0
57,99,5.0
57,109,5.0
58,0,2086.0200000000004
58,1,18.93
58,3,0.0
58,10,3.39
58,11,5.6400000000000015
58,15,87.26
58,17,3.12
58,23,2.91
58,27,2.94
58,28,3.21
58,32,2.92
58,34,10.0
58,35,2.0
58,36,4.0600000000000005
58,37,97.88
58,38,2.96
58,39,39.63
58,40,23.78
58,41,56.99
58,42,31.28
58,43,41.76
58,44,30.770000000000003
58,46,12.04
58,47,17.25
58,48,186.05
58,49,23.91
58,50,19.64
58,51,40.73999999999999
58,52,55.15999999999999
58,53,130.26000000000002
58,54,192.95
58,55,265.63
58,56,3779.160000000001
58,57,2814.8500000000013
58,58,2007432.6500000008
58,59,12095.790000000005
58,60,4568.370000000001
58,61,169.31999999999996
58,62,55.49999999999999
58,63,496.69000000000005
58,64,33.03
58,65,62.15000000000001
58,66,1392.84
58,67,53.13999999999999
58,68,18.61
58,69,274.44999999999993
58,70,65.16
